displayName,formattedAddress,types,websiteUri,internationalPhoneNumber,rating,googleMapsUri,location
Max's Tavern,"1000 Hall of Fame Ave, Springfield, MA 01105, USA","['american_restaurant', 'steak_house', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.maxtavern.com/,+1 413-746-6299,4.3,https://maps.google.com/?cid=6201314137778380187,springfield_ma
Mesa Buffet,"1301 Liberty St, Springfield, MA 01104, USA","['restaurant', 'food', 'point_of_interest', 'establishment']",http://mesabuffet.com/,+1 413-417-6855,4.2,https://maps.google.com/?cid=10097080741163109127,springfield_ma
Cal's Wood Fired Grill and Bar,"1068 Riverdale St, West Springfield, MA 01089, USA","['american_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.calswoodfiredgrill.com/,+1 413-827-9353,4.5,https://maps.google.com/?cid=18015348437403231653,springfield_ma
Panera Bread,"935 Riverdale St, West Springfield, MA 01089, USA","['cafe', 'sandwich_shop', 'coffee_shop', 'meal_takeaway', 'breakfast_restaurant', 'bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",https://www.panerabread.com/en-us/cafe/locations/ma/west-springfield/935-riverdale-street?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=203428&utm_content=main,+1 413-214-6333,4.1,https://maps.google.com/?cid=2055801788033481879,springfield_ma
"Wood-N-Tap West Springfield, MA","955 Riverdale St, West Springfield, MA 01089, USA","['american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.woodntap.com/locations/west-springfield,+1 413-286-0827,4.0,https://maps.google.com/?cid=1567038183098843703,springfield_ma
McDonald's,"2392 Main St, Springfield, MA 01107, USA","['fast_food_restaurant', 'hamburger_restaurant', 'sandwich_shop', 'coffee_shop', 'cafe', 'american_restaurant', 'breakfast_restaurant', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",https://www.mcdonalds.com/us/en-us/location/MA/SPRINGFIELD/2392-MAIN-ST/11540.html?cid=RF:YXT:GMB::Clicks,+1 413-781-2603,3.5,https://maps.google.com/?cid=8711462698251485856,springfield_ma
McDonald's,"360 Main St, Springfield, MA 01105, USA","['fast_food_restaurant', 'hamburger_restaurant', 'sandwich_shop', 'coffee_shop', 'cafe', 'american_restaurant', 'breakfast_restaurant', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",https://www.mcdonalds.com/us/en-us/location/MA/SPRINGFIELD/360-MAIN-ST/11926.html?cid=RF:YXT:GMB::Clicks,+1 413-739-3534,3.5,https://maps.google.com/?cid=3728714925776388760,springfield_ma
Chipotle Mexican Grill,"219 Memorial Ave, West Springfield, MA 01089, USA","['mexican_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://locations.chipotle.com/ma/west-springfield/219-memorial-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,+1 413-736-1005,3.6,https://maps.google.com/?cid=16666393927453394972,springfield_ma
Chili's Grill & Bar,"1175 Riverdale St, West Springfield, MA 01089, USA","['restaurant', 'hamburger_restaurant', 'american_restaurant', 'mexican_restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",https://www.chilis.com/locations/us/massachusetts/w-springfield/w-springfield?utm_source=google&utm_medium=local&utm_campaign=Chilis,+1 413-746-8827,3.9,https://maps.google.com/?cid=2911863469005893723,springfield_ma
IHOP,"640 Riverdale St, West Springfield, MA 01089, USA","['breakfast_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://restaurants.ihop.com/en-us/ma/west-springfield/breakfast-640-riverdale-st-2075?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=2075&utm_content=website,+1 413-736-3854,4.0,https://maps.google.com/?cid=10303372516576424394,springfield_ma
LongHorn Steakhouse,"1105 Riverdale St, West Springfield, MA 01089, USA","['steak_house', 'barbecue_restaurant', 'american_restaurant', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.longhornsteakhouse.com/locations/ma/west-springfield/west-springfield/5196?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:west-springfield-ma-5196_pl:locurl_rd:1151,+1 413-747-8500,4.4,https://maps.google.com/?cid=18377267089501648016,springfield_ma
The Place 2 Be,"1000 Hall of Fame Ave Unit 5, Springfield, MA 01105, USA","['restaurant', 'food', 'point_of_interest', 'establishment']",https://www.place2bect.com/,+1 413-342-4255,4.2,https://maps.google.com/?cid=13655397780000446679,springfield_ma
Nippon Grill & Seafood Buffet,"935 Riverdale St, West Springfield, MA 01089, USA","['seafood_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.nippongrillseafoodbuffet.com/,+1 413-858-8168,3.9,https://maps.google.com/?cid=16030888821707633388,springfield_ma
Cheers,"84 Beacon St, Boston, MA 02108, USA","['american_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.cheersboston.com/,+1 617-227-9605,4.4,https://maps.google.com/?cid=13704511825477624642,cambridge_ma
Time Out Market Boston,"401 Park Dr, Boston, MA 02215, USA","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",https://www.timeoutmarket.com/boston/,+1 978-393-8088,4.4,https://maps.google.com/?cid=13983029843173631675,cambridge_ma
Fairmont Copley Plaza Boston,"138 St James Ave, Boston, MA 02116, USA","['hotel', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://www.fairmont.com/copley-plaza-boston/?goto=fiche_hotel&code_hotel=A554&merchantid=seo-maps-US-A554&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+1 617-267-5300,4.5,https://maps.google.com/?cid=10322634722396528151,cambridge_ma
Tatte Bakery & Cafe | Back Bay,"399 Boylston St, Boston, MA 02116, USA","['restaurant', 'brunch_restaurant', 'breakfast_restaurant', 'coffee_shop', 'bakery', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']",https://tattebakery.com/,+1 617-366-1555,4.4,https://maps.google.com/?cid=13159025184032641203,cambridge_ma
Chick-fil-A,"569 Boylston St, Boston, MA 02116, USA","['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.chickfilacopleysquare.com/,+1 617-702-4848,4.1,https://maps.google.com/?cid=3611484379603008913,cambridge_ma
The Friendly Toast,"35 Stanhope St, Boston, MA 02116, USA","['brunch_restaurant', 'breakfast_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://www.thefriendlytoast.com/,+1 617-231-9562,4.5,https://maps.google.com/?cid=15618661099154171557,cambridge_ma
Union Oyster House,"41 Union St, Boston, MA 02108, USA","['seafood_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.unionoysterhouse.com/,+1 617-227-2750,4.3,https://maps.google.com/?cid=6319045547406381352,cambridge_ma
Eataly,"800 Boylston St, Boston, MA 02199, USA","['italian_restaurant', 'liquor_store', 'meal_delivery', 'grocery_store', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",https://www.eataly.com/us_en/stores/boston/,+1 617-807-7300,4.3,https://maps.google.com/?cid=17803502867355415328,cambridge_ma
Felipe's Taqueria,"21 Brattle St, Cambridge, MA 02138, USA","['mexican_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://www.felipesboston.com/,+1 617-354-9944,4.4,https://maps.google.com/?cid=6545504631608644073,cambridge_ma
The Royal Sonesta Boston,"40 Edwin H Land Blvd, Cambridge, MA 02142, USA","['hotel', 'lodging', 'wedding_venue', 'restaurant', 'event_venue', 'point_of_interest', 'food', 'establishment']",https://www.sonesta.com/royal-sonesta/ma/cambridge/royal-sonesta-boston,+1 617-806-4200,4.2,https://maps.google.com/?cid=14448458806831361024,cambridge_ma
Raising Cane's Chicken Fingers,"949 Commonwealth Ave, Boston, MA 02215, USA","['fast_food_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://locations.raisingcanes.com/ma/boston/949-commonwealth-ave,+1 617-603-3996,4.4,https://maps.google.com/?cid=12324239903515482119,cambridge_ma
Saltie Girl,"279 Dartmouth St, Boston, MA 02116, USA","['seafood_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.saltiegirl.com/,+1 617-267-0691,4.4,https://maps.google.com/?cid=1850195991803436904,cambridge_ma
Citizens House of Blues Boston,"15 Lansdowne St, Boston, MA 02215, USA","['night_club', 'banquet_hall', 'american_restaurant', 'bar', 'wedding_venue', 'restaurant', 'event_venue', 'point_of_interest', 'store', 'food', 'establishment']",https://www.houseofblues.com/boston?utm_source=GMBlisting&utm_medium=organic,+1 888-693-2583,4.3,https://maps.google.com/?cid=4855664126558157476,cambridge_ma
Lolita Back Bay,"271 Dartmouth St, Boston, MA 02116, USA","['mexican_restaurant', 'night_club', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://www.lolitamexican.com/,+1 617-369-5609,4.4,https://maps.google.com/?cid=6219513825423422196,cambridge_ma
Tatte Bakery & Cafe | Harvard Square,"1288 Massachusetts Ave, Cambridge, MA 02138, USA","['restaurant', 'brunch_restaurant', 'breakfast_restaurant', 'coffee_shop', 'bakery', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']",https://tattebakery.com/,+1 617-714-4956,4.4,https://maps.google.com/?cid=17212427346259707,cambridge_ma
Neptune Oyster,"63 Salem St # 1, Boston, MA 02113, USA","['seafood_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.neptuneoyster.com/,+1 617-742-3474,4.4,https://maps.google.com/?cid=4320043846255745255,cambridge_ma
Raising Cane's Chicken Fingers,"755 Boylston St, Boston, MA 02116, USA","['fast_food_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://locations.raisingcanes.com/ma/boston/755-boylston-street,+1 617-603-3988,4.1,https://maps.google.com/?cid=2163632520292191421,cambridge_ma
Regina Pizzeria,"11 1/2 Thacher St, Boston, MA 02113, USA","['pizza_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.pizzeriaregina.com/,+1 617-227-0765,4.6,https://maps.google.com/?cid=10405584724220069020,cambridge_ma
Barcelona Wine Bar,"525 Tremont St, Boston, MA 02116, USA","['spanish_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://www.barcelonawinebar.com/location/south-end/?utm_source=yext&utm_medium=localsearch&utm_campaign=landing-page&utm_content=south-end,+1 617-266-2600,4.5,https://maps.google.com/?cid=12764803064039312429,cambridge_ma
Yvonne's,"2 Winter Pl, Boston, MA 02108, USA","['american_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",http://www.yvonnesboston.com/,+1 617-267-0047,4.5,https://maps.google.com/?cid=14225169544974856412,cambridge_ma
Live! Casino & Hotel Philadelphia,"900 Packer Ave, Philadelphia, PA 19148, USA","['hotel', 'lodging', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://philadelphia.livecasinohotel.com/,+1 833-472-5483,4.2,https://maps.google.com/?cid=289051563052922038,philadelphia_pa
Geno's Steaks,"1219 S 9th St, Philadelphia, PA 19147, USA","['steak_house', 'fast_food_restaurant', 'meal_delivery', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.genosteaks.com/,+1 215-389-0659,4.0,https://maps.google.com/?cid=11719709326543350723,philadelphia_pa
Angelo's Pizzeria,"736 S 9th St, Philadelphia, PA 19147, USA","['sandwich_shop', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.angelospizzeriasouthphiladelphia.com/,+1 215-922-0000,4.6,https://maps.google.com/?cid=2799461792011742256,philadelphia_pa
Pat's King of Steaks,"1237 E Passyunk Ave, Philadelphia, PA 19147, USA","['steak_house', 'sandwich_shop', 'fast_food_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.patskingofsteaks.com/,+1 215-468-1546,4.1,https://maps.google.com/?cid=6347703881632445860,philadelphia_pa
El Vez,"121 S 13th St, Philadelphia, PA 19107, USA","['restaurant', 'brunch_restaurant', 'mexican_restaurant', 'meal_takeaway', 'spanish_restaurant', 'food', 'point_of_interest', 'establishment']",http://www.elvezrestaurant.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button,+1 215-928-9800,4.5,https://maps.google.com/?cid=3725547160420946629,philadelphia_pa
Parc,"227 S 18th St, Philadelphia, PA 19103, USA","['restaurant', 'french_restaurant', 'brunch_restaurant', 'american_restaurant', 'meal_takeaway', 'breakfast_restaurant', 'food', 'point_of_interest', 'establishment']",http://www.parc-restaurant.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button,+1 215-545-2262,4.6,https://maps.google.com/?cid=13729621546113261226,philadelphia_pa
The Dandelion,"124 S 18th St, Philadelphia, PA 19103, USA","['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",http://thedandelionpub.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button,+1 215-558-2500,4.6,https://maps.google.com/?cid=3628859633631552925,philadelphia_pa
McGillin's Olde Ale House,"1310 Drury St, Philadelphia, PA 19107, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.mcgillins.com/,+1 215-735-5562,4.4,https://maps.google.com/?cid=13470754484166490695,philadelphia_pa
Kimpton Hotel Palomar Philadelphia,"117 S 17th St, Philadelphia, PA 19103, USA","['hotel', 'wedding_venue', 'lodging', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.hotelpalomar-philadelphia.com/?&cm_mmc=WEB-_-KI-_-AMER-_-EN-_-EV-_-Google%20Business%20Profile-_-DD-_-palomar%20philadelphia,+1 215-563-5006,4.4,https://maps.google.com/?cid=1474774833732480441,philadelphia_pa
Dave & Buster's Philadelphia,"325 N Christopher Columbus Blvd, Philadelphia, PA 19106, USA","['restaurant', 'amusement_center', 'sports_complex', 'bar', 'event_venue', 'food', 'point_of_interest', 'establishment']",https://www.daveandbusters.com/us/en/about/locations/philadelphia,+1 215-413-1951,4.1,https://maps.google.com/?cid=14096350030480431905,philadelphia_pa
Suraya Restaurant,"1528 Frankford Ave, Philadelphia, PA 19125, USA","['lebanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://surayaphilly.com/,+1 215-302-1900,4.7,https://maps.google.com/?cid=1329611568642523787,philadelphia_pa
Kalaya,"4 W Palmer St, Philadelphia, PA 19125, USA","['thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://kalayaphilly.com/,+1 215-545-2535,4.5,https://maps.google.com/?cid=9129728643153540277,philadelphia_pa
Harp & Crown,"1525 Sansom St, Philadelphia, PA 19102, USA","['american_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://harpcrown.com/,+1 215-330-2800,4.5,https://maps.google.com/?cid=16164783213441600536,philadelphia_pa
Dim Sum Garden,"1020 Race St, Philadelphia, PA 19107, USA","['chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.dimsumgardenphilly.com/,+1 215-873-0258,4.2,https://maps.google.com/?cid=2344909876436868418,philadelphia_pa
Yards Brewing Company,"500 Spring Garden St, Philadelphia, PA 19123, USA","['bar', 'liquor_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",https://yardsbrewing.com/,+1 215-525-0175,4.8,https://maps.google.com/?cid=561336401260013127,philadelphia_pa
John's Roast Pork,"14 E Snyder Ave, Philadelphia, PA 19148, USA","['sandwich_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.johnsroastpork.com/,+1 215-463-1951,4.6,https://maps.google.com/?cid=10251723741867000364,philadelphia_pa
Cleavers,"108 S 18th St, Philadelphia, PA 19103, USA","['sandwich_shop', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.cleaversphilly.com/,+1 215-515-3828,4.4,https://maps.google.com/?cid=5075355821789593590,philadelphia_pa
Zahav,"237 St James Pl, Philadelphia, PA 19106, USA","['restaurant', 'food', 'point_of_interest', 'establishment']",http://www.zahavrestaurant.com/,+1 215-625-8800,4.7,https://maps.google.com/?cid=164267107823081927,philadelphia_pa
Chickie's & Pete's,"1526 Packer Ave, Philadelphia, PA 19145, USA","['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://chickiesandpetes.com/location/south-philadelphia-2/?utm_source=gmb&utm_medium=organic&utm_campaign=south_philly,+1 215-218-0500,4.3,https://maps.google.com/?cid=2096774497021291114,philadelphia_pa
Victory Brewing Company Philadelphia,"1776 Benjamin Franklin Pkwy, Philadelphia, PA 19103, USA","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",https://philadelphia.victorybeer.com/,+1 445-223-1130,4.7,https://maps.google.com/?cid=18203218851533971676,philadelphia_pa
Rivers Casino,"777 Casino Dr, Pittsburgh, PA 15212, USA","['casino', 'tourist_attraction', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.riverscasino.com/pittsburgh,+1 412-231-7777,4.0,https://maps.google.com/?cid=3087430261728256882,pittsburgh_pa
The Cheesecake Factory,"415 S 27th St, Pittsburgh, PA 15203, USA","['restaurant', 'bakery', 'meal_takeaway', 'american_restaurant', 'food', 'store', 'point_of_interest', 'establishment']",https://locations.thecheesecakefactory.com/pa/pittsburgh-75.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,+1 412-431-7800,4.3,https://maps.google.com/?cid=14850870042405237723,pittsburgh_pa
Primanti Bros. Restaurant and Bar,"46 18th St, Pittsburgh, PA 15222, USA","['sandwich_shop', 'pizza_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://primantibros.com/,+1 412-263-2142,4.5,https://maps.google.com/?cid=117164561500759948,pittsburgh_pa
Raising Cane's Chicken Fingers,"3610 Fifth Ave, Pittsburgh, PA 15213, USA","['fast_food_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://locations.raisingcanes.com/pa/pittsburgh/3610-fifth-avenue,+1 267-742-3673,4.1,https://maps.google.com/?cid=12571380189930763196,pittsburgh_pa
Condado Tacos,"971 Liberty Ave, Pittsburgh, PA 15222, USA","['vegetarian_restaurant', 'mexican_restaurant', 'meal_takeaway', 'american_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://locations.condadotacos.com/pa/971-liberty-ave?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 412-281-9111,4.5,https://maps.google.com/?cid=5701752296366185674,pittsburgh_pa
Salem Market & Grill,"2923 Penn Ave, Pittsburgh, PA 15201, USA","['market', 'grocery_store', 'indian_restaurant', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",http://www.salemsmarketgrill.com/,+1 412-235-7828,4.6,https://maps.google.com/?cid=10078512391862565675,pittsburgh_pa
Primanti Bros. Restaurant and Bar,"2 Market Square, Pittsburgh, PA 15222, USA","['sandwich_shop', 'pizza_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://primantibros.com/,+1 412-261-1599,4.3,https://maps.google.com/?cid=389919188078503351,pittsburgh_pa
Fairmont Pittsburgh,"510 Market St, Pittsburgh, PA 15222, USA","['hotel', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.fairmont.com/pittsburgh/?goto=fiche_hotel&code_hotel=A571&merchantid=seo-maps-US-A571&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+1 412-773-8800,4.4,https://maps.google.com/?cid=14569105143030489807,pittsburgh_pa
Hofbräuhaus Pittsburgh,"2705 S Water St, Pittsburgh, PA 15203, USA","['banquet_hall', 'event_venue', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.hofbrauhauspittsburgh.com/,+1 412-224-2328,4.5,https://maps.google.com/?cid=8437573384795856153,pittsburgh_pa
Kura Revolving Sushi Bar,"415 Cinema Dr, Pittsburgh, PA 15203, USA","['sushi_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://kurasushi.com/locations/pittsburgh-pa,+1 412-515-0110,4.1,https://maps.google.com/?cid=11913198223131741053,pittsburgh_pa
Federal Galley,"200 Children's Way, Pittsburgh, PA 15212, USA","['restaurant', 'american_restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",http://www.federalgalley.org/,,4.5,https://maps.google.com/?cid=1155841762089758282,pittsburgh_pa
Pamela's Diner,"60 21st St, Pittsburgh, PA 15222, USA","['breakfast_restaurant', 'brunch_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.pamelasdiner.com/,+1 412-281-6366,4.6,https://maps.google.com/?cid=3127507889318799992,pittsburgh_pa
The Church Brew Works,"3525 Liberty Ave, Pittsburgh, PA 15201, USA","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",http://www.churchbrew.com/,+1 412-688-8200,4.3,https://maps.google.com/?cid=6628096134965951551,pittsburgh_pa
Burgatory,"342 N Shore Dr, Pittsburgh, PA 15212, USA","['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",http://www.burgatorybar.com/,+1 412-586-5846,4.5,https://maps.google.com/?cid=10171563928101058271,pittsburgh_pa
Southern Tier Brewery Pittsburgh,"316 N Shore Dr, Pittsburgh, PA 15212, USA","['restaurant', 'food', 'point_of_interest', 'establishment']",https://pittsburgh.stbcbeer.com/,+1 412-301-2337,4.6,https://maps.google.com/?cid=7994939358014206331,pittsburgh_pa
Tequila Cowboy,"380 N Shore Dr, Pittsburgh, PA 15212, USA","['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://tequilacowboy.com/pittsburgh/,+1 412-930-0895,4.0,https://maps.google.com/?cid=17966050460888467305,pittsburgh_pa
Grand Concourse,"100 W Station Square Dr, Pittsburgh, PA 15219, USA","['restaurant', 'food', 'point_of_interest', 'establishment']",https://www.grandconcourserestaurant.com/,+1 412-261-1717,4.2,https://maps.google.com/?cid=9342757600999396343,pittsburgh_pa
Coop De Ville,"2305 Smallman St, Pittsburgh, PA 15222, USA","['restaurant', 'bowling_alley', 'coffee_shop', 'cafe', 'sports_complex', 'food', 'store', 'point_of_interest', 'establishment']",https://www.coopdevillepgh.com/,+1 412-991-2667,4.2,https://maps.google.com/?cid=12198967051066137976,pittsburgh_pa
City Works (Market Square - Pittsburgh),"2 PPG Place, Pittsburgh, PA 15222, USA","['american_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://www.cityworksrestaurant.com/locations/pittsburgh/,+1 412-448-2900,4.5,https://maps.google.com/?cid=17055609532891241597,pittsburgh_pa
Fogo de Chão Brazilian Steakhouse,"525 Smithfield St, Pittsburgh, PA 15222, USA","['brazilian_restaurant', 'steak_house', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://fogodechao.com/location/pittsburgh/,+1 412-312-5001,4.6,https://maps.google.com/?cid=4944818688921882349,pittsburgh_pa
